,si
2025-01-08 05:00:00+00:00,0.8484744032915735
2025-01-08 06:00:00+00:00,0.8515673109193331
2025-01-08 07:00:00+00:00,0.8545915192367051
2025-01-08 08:00:00+00:00,0.848767834973009
2025-01-08 09:00:00+00:00,0.8394763500702148
2025-01-08 10:00:00+00:00,0.842864013467706
2025-01-08 11:00:00+00:00,0.8373020275297588
2025-01-08 12:00:00+00:00,0.8406959683965524
2025-01-08 13:00:00+00:00,0.8439623849914425
2025-01-08 14:00:00+00:00,0.8396550269824802
2025-01-08 15:00:00+00:00,0.8347089595232285
2025-01-08 16:00:00+00:00,0.8378887519167812
2025-01-08 17:00:00+00:00,0.8410699289231172
2025-01-08 18:00:00+00:00,0.8442276756404838
2025-01-08 19:00:00+00:00,0.8398162360750708
2025-01-08 20:00:00+00:00,0.8357237380320877
2025-01-08 21:00:00+00:00,0.8338126986884022
2025-01-08 22:00:00+00:00,0.8366423909253029
2025-01-08 23:00:00+00:00,0.8355574531769794
2025-01-09 00:00:00+00:00,0.8381996778975833
2025-01-09 01:00:00+00:00,0.8377247434838861
2025-01-09 02:00:00+00:00,0.8378499990806642
2025-01-09 03:00:00+00:00,0.8399795833166007
2025-01-09 04:00:00+00:00,0.842218090416764
2025-01-09 05:00:00+00:00,0.8421818586802874
2025-01-09 06:00:00+00:00,0.844198488171115
2025-01-09 07:00:00+00:00,0.8463014540299069
2025-01-09 08:00:00+00:00,0.8484659273125296
2025-01-09 09:00:00+00:00,0.8476064851378917
2025-01-09 10:00:00+00:00,0.8473264143351897
2025-01-09 11:00:00+00:00,0.8489756328093233
2025-01-09 12:00:00+00:00,0.8508756606106792
2025-01-09 13:00:00+00:00,0.8526755100741655
2025-01-09 14:00:00+00:00,0.8546471200492949
2025-01-09 15:00:00+00:00,0.8525161326946863
2025-01-09 16:00:00+00:00,0.8415509272132911
2025-01-09 17:00:00+00:00,0.8439802780240091
2025-01-09 18:00:00+00:00,0.846559416538937
2025-01-09 19:00:00+00:00,0.8392788180752527
2025-01-09 20:00:00+00:00,0.8418818372836129
2025-01-09 21:00:00+00:00,0.8444882758574885
2025-01-09 22:00:00+00:00,0.847327135076307
2025-01-09 23:00:00+00:00,0.8413101464093331
2025-01-10 00:00:00+00:00,0.8439064422038677
2025-01-10 01:00:00+00:00,0.8397856080821925
2025-01-10 02:00:00+00:00,0.8371161323588923
2025-01-10 03:00:00+00:00,0.8319970528624968
2025-01-10 04:00:00+00:00,0.8293659134236923
2025-01-10 05:00:00+00:00,0.8319888739606106
2025-01-10 06:00:00+00:00,0.8303710945126043
2025-01-10 07:00:00+00:00,0.8301755378523992
2025-01-10 08:00:00+00:00,0.8306754659814972
