,volatility_24h,volatility_7d,volatility_30d,trend_strength_7d,return_autocorr_7d,hurst_exponent,return_entropy_7d,volume_24h,volume_volatility_7d,jump_frequency_7d,variance_ratio,rsi,adx,atr,bb_width,max_drawdown_30d,var_95_30d,cvar_95_30d,vol_of_vol_30d,tail_ratio_30d,win_rate_30d,profit_factor_30d,sharpe_ratio_30d,sortino_ratio_30d,momentum_return_7d,meanrev_signal,fear_greed_proxy,regime_duration,volume_z,amihud_log,volume_volatility_24h,spread_proxy,next_day_return,next_day_volatility
2025-08-30 06:00:00+00:00,0.0050269935697951984,0.003742751790527816,0.003502206098671406,0.10424740465538096,-0.014458608503947465,-0.0185496380258568,-1622.470622784497,1007388842.6666666,1.7935015325925063,0.017857142857142856,0.7445308490180338,43.11275587209264,30.997189839410186,473.2935267857143,0.026474202225888102,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.0012104585949802306,1.1829144029493075,0.4791666666666667,0.902080406190407,-3.2642179750017686,-5.222706479888044,-0.0003901721604318049,-0.061533935922316645,0.9375,23,-0.5061444070602592,,1.1508924330754073,0.0031667645266074984,-0.000170978178371195,0.00183048645401372
2025-08-30 07:00:00+00:00,0.004490705893895238,0.0037497015746403546,0.0035036796647432778,0.10022548235755299,-0.015357443547282763,-0.014049327305601354,-1622.0936845485278,981366272.0,1.7882884136309891,0.017857142857142856,0.8349915722019959,49.94114565548894,28.72253038374355,462.8046875,0.022895057645822666,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.0012111672815780016,1.1829144029493075,0.48055555555555557,0.9054681651006115,-3.148344301353302,-5.038744772200555,-0.00037581564901520556,-0.05895501430576132,0.8236111111111111,24,-0.3039422646483131,0.010668175824950818,1.1918008933150424,0.003648709439557222,-0.00012954889608607356,0.0017559534222517498
2025-08-30 08:00:00+00:00,0.00447457877029139,0.0037505184685214022,0.003503739748274073,0.09872517185606149,-0.014038078777061626,-0.010307262524200929,-1621.8007796880304,923307861.3333334,1.7882884136309891,0.017857142857142856,0.8381835835414658,56.20496710140495,25.66149472938378,449.33761160714283,0.011786759751117764,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.001211868196740675,1.1829144029493075,0.48194444444444445,0.9068294438810319,-3.1007432000460797,-4.961793793894134,-0.00037027058035410794,-0.058237656686033604,0.8222222222222222,25,-0.5051936730838665,,1.2810034362205374,0.0021301959046426183,0.0027130464376912133,0.0018341805764644143
2025-08-30 09:00:00+00:00,0.00445450925632373,0.003750430463053243,0.0035037785315351457,0.09969203062859935,-0.013950371767702288,-0.009310883080322588,-1621.8007796880304,860824576.0,1.7882884136309891,0.017857142857142856,0.841940210973642,53.754337750657946,23.690008993490185,410.10825892857144,0.009700781590147952,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.001212551004900289,1.1829144029493075,0.48055555555555557,0.9061942874708535,-3.1238836457690353,-4.999687919318872,-0.00037388802859313595,-0.058674799802994976,0.8152777777777778,26,-0.5051936730838665,,1.3830660007863647,0.0010146850758296414,-0.004830337616232638,0.0020953845894993786
2025-08-30 10:00:00+00:00,0.004427991481626278,0.0037495898846356098,0.003503710038061225,0.09850685108631418,-0.015148836498742296,-0.009014740472330326,-1621.8007796880304,817196885.3333334,1.7882884136309891,0.017857142857142856,0.8467924792074103,60.08184281701727,20.754338375181472,380.90736607142856,0.00970846730494571,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.001213197884755962,1.1829144029493075,0.48055555555555557,0.9064463249373752,-3.114685010895095,-4.9847100570012035,-0.00036936029240055,-0.05920449178077488,0.8055555555555556,27,-0.5046147204142748,,1.471591230958421,0.0023991352567426247,0.0006942926136943584,0.00209516809993334
2025-08-30 11:00:00+00:00,0.00446116611714618,0.003749732952978729,0.0035046757547546967,0.09007918567348601,-0.015238407983017963,-0.008265023174213319,-1623.8793920314874,817196885.3333334,1.7882884136309891,0.017857142857142856,0.8405275335000175,55.21136057620693,19.04303517160548,339.06863839285717,0.010152062331844122,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.0012139369309920726,1.1829144029493075,0.48194444444444445,0.9101795966798357,-2.9857865308312084,-4.778672236397672,-0.0003377728908973599,-0.05691552793746187,0.8194444444444444,28,-0.5046147204142748,,1.471591230958421,0.0024575514333333116,-0.001480312242973847,0.002058962665945313
2025-08-30 12:00:00+00:00,0.004241759346830174,0.003750505729773484,0.00350383730026028,0.0920516357611127,-0.01611668579682947,-0.007761628011673987,-1623.8793920314874,732058794.6666666,1.7882884136309891,0.017857142857142856,0.884186353612022,53.96414399497559,18.016634732965617,343.7232142857143,0.00976147000378945,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.001214406881882652,1.1829144029493075,0.48055555555555557,0.9062587726564881,-3.1215780661345907,-4.9959235690193635,-0.0003452401873570749,-0.05807889310116247,0.7805555555555556,29,-0.5046147204142748,,1.6176160409465297,0.0023326447567127225,-0.0008300452600610297,0.002048004533916051
2025-08-30 13:00:00+00:00,0.0031236440871480363,0.0037450347753198556,0.003503878933682784,0.08838892751746058,-0.017929086551211292,-0.006639176616736503,-1626.3195278607081,724580522.6666666,1.7882884136309891,0.017857142857142856,1.1989313349521726,51.01046788584592,18.049028757412618,355.07142857142856,0.009721205252872477,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.0012143722562443537,1.1829144029493075,0.48055555555555557,0.9058347330054136,-3.1371291729089923,-5.02141084484403,-0.000331019607306116,-0.05850770959484293,0.5222222222222223,0,-0.5041912749890863,,1.6401084377742463,0.0035288529161460356,0.0009609315886243142,0.0020562996206372414
2025-08-30 14:00:00+00:00,0.0025795947241287207,0.0037458935653993585,0.0034981130552476773,0.08253771641040775,-0.016685905861380183,-0.005679704763033786,-1626.1142608169994,534515370.6666667,1.7882884136309891,0.017857142857142856,1.4521248358749705,57.21133285304661,16.801026687238494,356.58984375,0.010002152837329024,-0.1302026313056245,-0.004941910785385544,-0.008560530188000993,0.0012146451398905194,1.1150440889855862,0.48194444444444445,0.9135691620070169,-2.865623287393575,-4.592010283967659,-0.00030917750080450344,-0.05683895115482758,0.2611111111111111,1,-0.5041912749890863,,1.6280701121133079,0.0026455576061506446,0.00030835301584963837,0.002026237766498036
2025-08-30 15:00:00+00:00,0.002562700255200375,0.0037458301733310595,0.0034965398260216577,0.08257033507152929,-0.016511967653942996,-0.005162373404114491,-1626.1142608169994,499009877.3333333,1.7882884136309891,0.017857142857142856,1.4616731573385577,75.37762512001515,16.677757566035957,330.78013392857144,0.010785714309668317,-0.1302026313056245,-0.004941910785385544,-0.008560530188000993,0.0012149446920720953,1.1150440889855862,0.48194444444444445,0.911847528517476,-2.9240192603736608,-4.683479473353934,-0.00030929445253299024,-0.05512892935145111,0.25416666666666665,2,-0.5041912749890863,,1.7516312651134072,0.003331227051122376,0.0031873253892251707,0.0021045256243519745
